sbn,category,band,score,hardest_rule,solved_via,steps,n_solutions
551W8ggObI8,plain,Medium,61.0,region_confined,logic,10,1
551W24b4HFu,plain,Medium,100.0,exclusion,logic,10,1
551WApE0IiH,plain,Medium,61.0,region_confined,logic,10,1
551W1YiY6Kx,plain,Hard,500.0,finned_counts,logic,13,1
551W5rKA4Ca,plain,Medium,150.0,undercounting,logic,13,1
551W2OafKiY,plain,Hard,540.0,finned_counts,logic,12,1
551W8T1GxQb,plain,Medium,180.0,exclusion,logic,14,1
551W18aH4Qg,plain,Easy,15.5,row_col_last,logic,10,1
551W2DKP4GR,plain,Medium,40.0,region_confined,logic,8,1
551W1fY98wY,plain,Medium,40.0,region_confined,logic,8,1
551W29KP4K6,plain,Easy,15.5,row_col_last,logic,6,1
551W4IR9MPG,plain,Medium,100.0,exclusion,logic,12,1
551W5cIAWYa,plain,Medium,40.0,region_confined,logic,10,1
551W45Y9cpY,plain,Hard,500.0,finned_counts,logic,12,1
551WCoue2PJ,plain,Hard,500.0,finned_counts,logic,14,1
551W5J30axM,plain,Medium,61.0,region_confined,logic,12,1
551W09cOYIg,plain,Medium,150.0,undercounting,logic,12,1
551W1BLCaVW,plain,Medium,100.0,exclusion,logic,11,1
551W9re0UHY,plain,Easy,15.5,row_col_last,logic,6,1
551W4AqnXf2,plain,Easy,15.5,row_col_last,logic,7,1
551W5cwHSKW,plain,Medium,40.0,region_confined,logic,12,1
551WChS0Lfa,plain,Medium,150.0,undercounting,logic,12,1
551W1Z9ELCe,plain,Medium,140.0,exclusion,logic,12,1
551W0HIg9Ta,plain,Medium,100.0,exclusion,logic,14,1
551W8eW1Tqp,plain,Medium,40.0,region_confined,logic,12,1
551WAef1IAf,plain,Medium,40.0,region_confined,logic,11,1
551W2AjDHC2,plain,Medium,100.0,exclusion,logic,13,1
551W28oKp8q,plain,Medium,61.0,region_confined,logic,12,1
551W4EPGKrQ,plain,Medium,180.0,exclusion,logic,12,1
551W7NM92aW,plain,Easy,15.5,row_col_last,logic,9,1
551W0WGB4HN,plain,Easy,15.5,row_col_last,logic,7,1
551WExH8Jb1,plain,Easy,15.5,row_col_last,logic,9,1
551WALKG8eg,plain,Medium,100.0,exclusion,logic,8,1
551W8YQu4La,plain,Medium,145.0,region_confined,logic,12,1
551W2HyWXfa,plain,Easy,15.5,row_col_last,logic,9,1
551W2wkafOG,plain,Medium,140.0,exclusion,logic,13,1
551W4P2A8fc,plain,Medium,100.0,exclusion,logic,10,1
551W2DY54QK,plain,Medium,40.0,region_confined,logic,8,1
551WAHPWAn5,plain,Medium,100.0,exclusion,logic,10,1
551W8XQg68a,plain,Easy,15.5,row_col_last,logic,10,1
551W89A0Qvt,plain,Medium,100.0,exclusion,logic,9,1
551W0rMP8gJ,plain,Medium,40.0,region_confined,logic,11,1
551W2hcGimH,plain,Medium,145.0,region_confined,logic,12,1
551W6A0AiHL,plain,Medium,40.0,region_confined,logic,12,1
551W8aY5Cos,plain,Medium,180.0,exclusion,logic,14,1
551W1AW5YAZ,plain,Easy,15.5,row_col_last,logic,6,1
551W3cLIJ21,plain,Medium,100.0,exclusion,logic,11,1
551W8Ko5Coo,plain,Hard,500.0,finned_counts,logic,19,1
551W5UfW6eb,plain,Medium,100.0,exclusion,logic,11,1
551W0JI8axR,plain,Medium,100.0,exclusion,logic,12,1
551W1jb2LAb,plain,Medium,100.0,exclusion,logic,12,1
551W1LOYAga,plain,Medium,82.0,region_confined,logic,11,1
551W1bQINHn,plain,Hard,500.0,finned_counts,logic,16,1
551W8-UeBIa,plain,Medium,40.0,region_confined,logic,10,1
551W09giWQO,plain,Easy,15.5,row_col_last,logic,6,1
551WAgfH3CI,plain,Medium,40.0,region_confined,logic,11,1
551W29aaZKo,plain,Medium,61.0,region_confined,logic,9,1
551WA9q7L4q,plain,Medium,140.0,exclusion,logic,13,1
551W1BIebUa,plain,Hard,500.0,finned_counts,logic,16,1
551W6OaI8SH,plain,Medium,40.0,region_confined,logic,10,1
551W9cgGbL0,plain,Medium,61.0,region_confined,logic,10,1
551W5gQj83X,plain,Easy,15.5,row_col_last,logic,10,1
551W9b4GcH8,plain,Medium,100.0,exclusion,logic,10,1
551WCeYXZiY,plain,Medium,100.0,exclusion,logic,10,1
551W56k3Q54,plain,Medium,40.0,region_confined,logic,12,1
551W21bHcIf,plain,Medium,100.0,exclusion,logic,9,1
551W8WD4UtU,plain,Medium,150.0,undercounting,logic,14,1
551W9cMe34e,plain,Medium,40.0,region_confined,logic,11,1
551W05tT4H8,plain,Medium,140.0,exclusion,logic,14,1
551W15ob5Dm,plain,Medium,40.0,region_confined,logic,10,1
551W4TAIBbg,plain,Medium,40.0,region_confined,logic,11,1
551W0PdI8bb,plain,Medium,140.0,exclusion,logic,14,1
551W4ZL4VH2,plain,Easy,15.5,row_col_last,logic,9,1
551W3Jo8afA,plain,Hard,540.0,finned_counts,logic,11,1
551W4LlCXoa,plain,Hard,540.0,finned_counts,logic,16,1
551W4sL66cO,plain,Medium,61.0,region_confined,logic,12,1
551W0OVYQNf,plain,Easy,15.5,row_col_last,logic,10,1
551WEAX0iGZ,plain,Easy,15.5,row_col_last,logic,6,1
551W4c8P9YL,plain,Medium,40.0,region_confined,logic,12,1
551W0YNDAci,plain,Medium,100.0,exclusion,logic,13,1
551W1QRa5dY,plain,Medium,40.0,region_confined,logic,12,1
551W4WpDg92,plain,Medium,100.0,exclusion,logic,12,1
551W0nYBYhC,plain,Easy,15.5,row_col_last,logic,9,1
551WDs8e4HH,plain,Hard,540.0,finned_counts,logic,11,1
551W2LL4Yiu,plain,Hard,500.0,finned_counts,logic,14,1
551W6KqH4Qe,plain,Medium,40.0,region_confined,logic,9,1
551W6Kz8IU5,plain,Medium,40.0,region_confined,logic,8,1
551W3MY8anH,plain,Medium,180.0,exclusion,logic,12,1
551W2eH1PdP,plain,Medium,100.0,exclusion,logic,11,1
551W1YUmeka,plain,Easy,15.5,row_col_last,logic,9,1
551W8kg4OYS,plain,Easy,15.5,row_col_last,logic,11,1
551W4tYOeD8,plain,Hard,540.0,finned_counts,logic,13,1
551W4HK4HTo,plain,Medium,100.0,exclusion,logic,11,1
551W4wwc0mq,plain,Easy,15.5,row_col_last,logic,9,1
551W0dzIGKw,plain,Medium,100.0,exclusion,logic,9,1
551W4o2ANCY,plain,Medium,61.0,region_confined,logic,14,1
551W17I92Pn,plain,Medium,61.0,region_confined,logic,13,1
551W6OO6fLI,plain,Medium,40.0,region_confined,logic,10,1
551W0RiJ9f4,plain,Medium,140.0,exclusion,logic,11,1
551W391aoQW,plain,Easy,15.5,row_col_last,logic,7,1
551W83n2cGb,plain,Easy,15.5,row_col_last,logic,7,1
551W4I1KrYA,plain,Medium,100.0,exclusion,logic,13,1
551W0DM94Mg,plain,Medium,100.0,exclusion,logic,11,1
551W4Hw8JL2,plain,Medium,140.0,exclusion,logic,14,1
551WA4YW9dp,plain,Medium,100.0,exclusion,logic,11,1
551W2IY0cwP,plain,Medium,100.0,exclusion,logic,11,1
551W0KIFCYu,plain,Medium,40.0,region_confined,logic,10,1
551W0QeHdg8,plain,Easy,15.5,row_col_last,logic,7,1
551W6PfK3GY,plain,Medium,61.0,region_confined,logic,10,1
551W6sKWhRW,plain,Medium,180.0,exclusion,logic,14,1
551W1jqY5Ia,plain,Medium,100.0,exclusion,logic,12,1
551W8bJ84PQ,plain,Medium,40.0,region_confined,logic,8,1
551W1ke4Pbs,plain,Medium,40.0,region_confined,logic,10,1
551W4I9X3Ts,plain,Medium,100.0,exclusion,logic,13,1
551W4PdKHa2,plain,Medium,100.0,exclusion,logic,13,1
551WAHIAYv2,plain,Easy,15.5,row_col_last,logic,10,1
551W5KX54HY,plain,Medium,40.0,region_confined,logic,10,1
551W8x4WBZC,plain,Medium,61.0,region_confined,logic,12,1
551W0ObMguW,plain,Easy,15.5,row_col_last,logic,9,1
551W0fPsFfW,plain,Easy,15.5,row_col_last,logic,11,1
551W0fbdDYe,plain,Easy,15.5,row_col_last,logic,11,1
551W88YOxf4,plain,Medium,100.0,exclusion,logic,12,1
551W4B28cv4,plain,Easy,15.5,row_col_last,logic,9,1
551W4TLW1MQ,plain,Medium,150.0,undercounting,logic,14,1
551W8XyW7DJ,plain,Easy,15.5,row_col_last,logic,7,1
551W2CNGY5f,plain,Medium,61.0,region_confined,logic,12,1
551W8PKQ8b2,plain,Easy,15.5,row_col_last,logic,6,1
551W9bYLHPG,plain,Medium,40.0,region_confined,logic,8,1
551WALI8gWv,plain,Medium,140.0,exclusion,logic,14,1
551WASY9kA4,plain,Hard,540.0,finned_counts,logic,14,1
551W8XMedHY,plain,Medium,180.0,exclusion,logic,13,1
551W2PaBCD4,plain,Medium,40.0,region_confined,logic,8,1
551W4IAHMCY,plain,Medium,40.0,region_confined,logic,9,1
551W4HaH4hC,plain,Medium,61.0,region_confined,logic,8,1
551W0XLs5H4,plain,Medium,100.0,exclusion,logic,12,1
551W8Yju6Hq,plain,Medium,180.0,exclusion,logic,10,1
551W5HK8YLA,plain,Easy,15.5,row_col_last,logic,10,1
551W0Ac7AjK,plain,Medium,40.0,region_confined,logic,10,1
551W0PqIPWc,plain,Medium,40.0,region_confined,logic,11,1
551WA9SWfua,plain,Medium,100.0,exclusion,logic,14,1
551W30c9cMY,plain,Medium,100.0,exclusion,logic,11,1
551W4YPg94K,plain,Medium,61.0,region_confined,logic,11,1
551W53P93tI,plain,Hard,540.0,finned_counts,logic,15,1
551W2XK9Cr6,plain,Hard,540.0,finned_counts,logic,14,1
551WBCX0gfX,plain,Medium,40.0,region_confined,logic,11,1
551W0n5L8gf,plain,Easy,15.5,row_col_last,logic,10,1
551W1ctErO0,plain,Medium,100.0,exclusion,logic,9,1
551W0qJN4ca,plain,Medium,140.0,exclusion,logic,11,1
551W8Zn4YHX,plain,Easy,15.5,row_col_last,logic,7,1
551W8QH0iZD,plain,Medium,40.0,region_confined,logic,11,1
551W5AfH1aw,plain,Easy,15.5,row_col_last,logic,10,1
551W4ky8OkY,plain,Medium,145.0,region_confined,logic,13,1
551W4ASecr2,plain,Medium,100.0,exclusion,logic,12,1
551W1cTI5Tm,plain,Medium,100.0,exclusion,logic,10,1
551W29RCIP2,plain,Medium,40.0,region_confined,logic,8,1
551W2CwmW4g,plain,Medium,100.0,exclusion,logic,12,1
551W1lH1AwX,plain,Medium,145.0,region_confined,logic,14,1
551WAP2eO9c,plain,Medium,100.0,exclusion,logic,11,1
551W8raH4h4,plain,Medium,180.0,exclusion,logic,14,1
551WEPcG88H,distinct,Easy,15.5,row_col_last,logic,9,1
551W9XZ4LDi,distinct,Easy,15.5,row_col_last,logic,10,1
551W89aJCmY,distinct,Easy,15.5,row_col_last,logic,10,1
551W49Ai2vK,distinct,Easy,15.5,row_col_last,logic,11,1
551W8TKY9IA,distinct,Easy,15.5,row_col_last,logic,10,1
551W94TII8X,distinct,Hard,540.0,finned_counts,logic,13,1
551W16fX4Hf,distinct,Easy,15.5,row_col_last,logic,10,1
551W06vP5Gw,distinct,Medium,100.0,exclusion,logic,12,1
551W5IY0aGx,distinct,Easy,15.5,row_col_last,logic,10,1
551W26qWrQa,distinct,Medium,140.0,exclusion,logic,12,1
551W6PaH4A8,distinct,Medium,40.0,region_confined,logic,8,1
551WBrN54aW,distinct,Medium,100.0,exclusion,logic,12,1
551W9X7WDcn,distinct,Easy,15.5,row_col_last,logic,10,1
551W5re2MGc,distinct,Medium,150.0,undercounting,logic,9,1
551WAY5GYAf,distinct,Hard,540.0,finned_counts,logic,12,1
551W29geWP4,distinct,Medium,40.0,region_confined,logic,8,1
551W64hAQBI,distinct,Hard,500.0,finned_counts,logic,13,1
551W9nqX9oa,distinct,Medium,61.0,region_confined,logic,9,1
551W5GmDchI,distinct,Easy,15.5,row_col_last,logic,10,1
551W8arqKP8,distinct,Medium,40.0,region_confined,logic,12,1
551WBPp0gHO,distinct,Easy,15.5,row_col_last,logic,10,1
551W2H294gg,distinct,Medium,150.0,undercounting,logic,11,1
551W8ZcOa94,distinct,Medium,100.0,exclusion,logic,10,1
551W1WoILLA,distinct,Medium,100.0,exclusion,logic,13,1
551WCo4K68Z,distinct,Easy,15.5,row_col_last,logic,10,1
551W17Pf2HH,distinct,Medium,100.0,exclusion,logic,13,1
551W1nLECc4,distinct,Easy,15.5,row_col_last,logic,10,1
551W8PLK8J9,distinct,Easy,15.5,row_col_last,logic,10,1
551W4Ivb2P1,distinct,Medium,100.0,exclusion,logic,13,1
551W6FIBAQW,distinct,Medium,100.0,exclusion,logic,11,1
551W0oxn8Kb,distinct,Medium,150.0,undercounting,logic,12,1
551WASsG8Se,distinct,Easy,15.5,row_col_last,logic,10,1
551W4ZE9S4Y,distinct,Medium,40.0,region_confined,logic,11,1
551W227r36e,distinct,Easy,15.5,row_col_last,logic,8,1
551W2gkmeeH,distinct,Medium,100.0,exclusion,logic,14,1
551W6L28YJg,distinct,Medium,100.0,exclusion,logic,12,1
551W29giYGG,distinct,Easy,15.5,row_col_last,logic,10,1
551WBSpA8G1,distinct,Easy,15.5,row_col_last,logic,10,1
551W8LNe9Yu,distinct,Easy,15.5,row_col_last,logic,10,1
551W8E9n8dM,distinct,Easy,15.5,row_col_last,logic,10,1
551W6TLqG18,distinct,Hard,540.0,finned_counts,logic,12,1
551W6IJabaa,distinct,Medium,145.0,region_confined,logic,14,1
551W18f9qIn,distinct,Medium,40.0,region_confined,logic,10,1
551W0PgGIsP,distinct,Medium,40.0,region_confined,logic,8,1
551W5Rif1E0,distinct,Medium,82.0,region_confined,logic,13,1
551W9MI8iYa,distinct,Medium,100.0,exclusion,logic,12,1
551W3irMCu0,distinct,Medium,100.0,exclusion,logic,13,1
551W3LKI8ea,distinct,Medium,61.0,region_confined,logic,11,1
551W2BAf4OH,distinct,Medium,100.0,exclusion,logic,10,1
551W1BiH1QY,distinct,Medium,40.0,region_confined,logic,8,1
551W8gaGJAg,distinct,Medium,100.0,exclusion,logic,14,1
551W8IWPET4,distinct,Easy,15.5,row_col_last,logic,9,1
551W0TC9bs4,distinct,Medium,100.0,exclusion,logic,9,1
551W2G11cgh,distinct,Medium,100.0,exclusion,logic,11,1
551W6OGH4bJ,distinct,Easy,15.5,row_col_last,logic,10,1
551W99k4fwG,distinct,Medium,40.0,region_confined,logic,8,1
551W6PI94Oa,distinct,Medium,150.0,undercounting,logic,8,1
551W07Y9a9g,distinct,Medium,100.0,exclusion,logic,10,1
551W29114Pd,distinct,Easy,15.5,row_col_last,logic,9,1
551W0-4IgIC,distinct,Easy,15.5,row_col_last,logic,10,1
551W28r8pD1,distinct,Medium,61.0,region_confined,logic,11,1
551W0BN1JQT,distinct,Medium,150.0,undercounting,logic,11,1
551W4E8f4oL,distinct,Hard,540.0,finned_counts,logic,14,1
551W29qX5Dn,distinct,Easy,15.5,row_col_last,logic,9,1
551W4IfH1Kp,distinct,Easy,15.5,row_col_last,logic,9,1
551W2fE5juG,distinct,Medium,100.0,exclusion,logic,13,1
551W16geaH8,distinct,Medium,100.0,exclusion,logic,11,1
551W4xjW9iI,distinct,Medium,100.0,exclusion,logic,10,1
551WCY9CP42,distinct,Medium,40.0,region_confined,logic,11,1
551W9dg8IP0,distinct,Medium,40.0,region_confined,logic,8,1
551WDZku0oY,distinct,Hard,540.0,finned_counts,logic,13,1
551W1sOo5Y2,distinct,Medium,40.0,region_confined,logic,11,1
551W5Jg9IG8,distinct,Medium,61.0,region_confined,logic,12,1
551W1OfPbYu,distinct,Medium,145.0,region_confined,logic,14,1
551W4Ahi4na,distinct,Medium,61.0,region_confined,logic,12,1
551WEP4c15K,distinct,Medium,100.0,exclusion,logic,13,1
551WDjJK4-0,distinct,Medium,100.0,exclusion,logic,14,1
551W2AOb6Ob,distinct,Medium,40.0,region_confined,logic,11,1
551W0Ib6zOY,distinct,Medium,180.0,exclusion,logic,11,1
551W0LCoeHC,distinct,Medium,61.0,region_confined,logic,11,1
551W0poQAKa,distinct,Medium,100.0,exclusion,logic,12,1
551W5P68HQ8,distinct,Easy,15.5,row_col_last,logic,10,1
551W2Dif6CC,distinct,Medium,140.0,exclusion,logic,12,1
551W2ApTJ84,distinct,Medium,150.0,undercounting,logic,15,1
551W15bD4TW,distinct,Easy,15.5,row_col_last,logic,9,1
551W1gy2JAa,distinct,Easy,15.5,row_col_last,logic,10,1
551W0GOAQxz,distinct,Hard,500.0,finned_counts,logic,15,1
551W4HJWpC5,distinct,Easy,15.5,row_col_last,logic,10,1
551W8H86JtS,distinct,Easy,15.5,row_col_last,logic,10,1
551W0IrYUDL,distinct,Easy,15.5,row_col_last,logic,10,1
551W8ei2juY,distinct,Easy,15.5,row_col_last,logic,10,1
551W88Z6H7i,distinct,Medium,100.0,exclusion,logic,13,1
551WCoYGaKY,distinct,Medium,100.0,exclusion,logic,11,1
551W4HLa1Pa,distinct,Medium,100.0,exclusion,logic,11,1
551W2Ga94yp,distinct,Medium,100.0,exclusion,logic,11,1
551W4HieWT4,distinct,Medium,40.0,region_confined,logic,8,1
551W14qLcLm,distinct,Easy,15.5,row_col_last,logic,9,1
551W0Hbo9Ko,distinct,Easy,15.5,row_col_last,logic,10,1
551W8ZoOaD2,distinct,Medium,61.0,region_confined,logic,11,1
551W4I3P6CI,distinct,Easy,15.5,row_col_last,logic,10,1
551WBX54L6I,distinct,Medium,100.0,exclusion,logic,13,1
551WCecX5uH,distinct,Medium,100.0,exclusion,logic,9,1
551W74H94nH,distinct,Medium,40.0,region_confined,logic,11,1
551W8HcuOH4,distinct,Medium,100.0,exclusion,logic,12,1
551W4gdAYaX,distinct,Hard,540.0,finned_counts,logic,16,1
551W11LLcH8,distinct,Medium,100.0,exclusion,logic,9,1
551W0FKP2Qp,distinct,Medium,61.0,region_confined,logic,12,1
551W14wWY9n,distinct,Easy,15.5,row_col_last,logic,9,1
551W1D8hFjY,distinct,Medium,140.0,exclusion,logic,16,1
551W1cgQLH0,distinct,Medium,61.0,region_confined,logic,9,1
551W3YdI27M,distinct,Easy,15.5,row_col_last,logic,9,1
551W86cKExO,distinct,Medium,200.0,undercounting,logic,12,1
551W8eIP8ba,distinct,Medium,40.0,region_confined,logic,11,1
551W0HLGYcT,distinct,Medium,40.0,region_confined,logic,10,1
551W0oIYfti,distinct,Medium,61.0,region_confined,logic,11,1
551W1Bc5JIH,distinct,Medium,100.0,exclusion,logic,12,1
551W6gk4v8G,distinct,Easy,15.5,row_col_last,logic,10,1
551W4P5iGja,distinct,Medium,140.0,exclusion,logic,11,1
551W9H8GR8g,distinct,Medium,100.0,exclusion,logic,13,1
551W28HXKH5,distinct,Hard,540.0,finned_counts,logic,12,1
551WAweGHmY,distinct,Medium,40.0,region_confined,logic,8,1
551W399a3MI,distinct,Medium,40.0,region_confined,logic,11,1
551W8GaQ8PL,distinct,Medium,140.0,exclusion,logic,13,1
551W2eU3X9r,distinct,Medium,150.0,undercounting,logic,14,1
551W0AaJReY,distinct,Medium,61.0,region_confined,logic,12,1
551WAfaa5SG,distinct,Easy,15.5,row_col_last,logic,9,1
551W2GrmGyq,distinct,Medium,40.0,region_confined,logic,11,1
551W2HCAfNC,distinct,Medium,100.0,exclusion,logic,12,1
551W2G4n5gg,distinct,Medium,40.0,region_confined,logic,10,1
551W2iqYLQ2,distinct,Medium,100.0,exclusion,logic,11,1
551WAY3W3Eh,distinct,Medium,100.0,exclusion,logic,11,1
551W1GJLckK,distinct,Medium,61.0,region_confined,logic,10,1
551W4H34Hkg,distinct,Medium,100.0,exclusion,logic,13,1
551W8ZHK6Cq,distinct,Medium,40.0,region_confined,logic,8,1
551W0XpALSK,distinct,Medium,40.0,region_confined,logic,8,1
551W4AQsCNf,distinct,Easy,15.5,row_col_last,logic,10,1
551W0AWHrIg,distinct,Medium,40.0,region_confined,logic,11,1
551WCIH8iHH,distinct,Medium,40.0,region_confined,logic,10,1
551W1N2IECc,distinct,Easy,15.5,row_col_last,logic,9,1
551W1Eb5JAa,distinct,Medium,100.0,exclusion,logic,12,1
551W2JFb1aY,distinct,Medium,100.0,exclusion,logic,15,1
551W8GfcAOY,distinct,Medium,100.0,exclusion,logic,12,1
551W2IOW5rN,distinct,Medium,100.0,exclusion,logic,13,1
551W6bH4kAe,distinct,Medium,100.0,exclusion,logic,14,1
551W22iN9jK,distinct,Medium,140.0,exclusion,logic,14,1
551W9Km6PKo,distinct,Medium,100.0,exclusion,logic,11,1
551W49gX6uH,distinct,Medium,40.0,region_confined,logic,8,1
551W2giMG8Z,distinct,Easy,15.5,row_col_last,logic,10,1
551W9J8HD8g,distinct,Medium,140.0,exclusion,logic,13,1
551W9n6G4cg,distinct,Easy,15.5,row_col_last,logic,10,1
551W2cAJ16c,distinct,Medium,40.0,region_confined,logic,11,1
551W8H1GgcR,distinct,Easy,15.5,row_col_last,logic,10,1
551W6uoX9Ka,distinct,Medium,150.0,undercounting,logic,9,1
551W6ASp89Y,distinct,Medium,100.0,exclusion,logic,11,1
551W0AtL26S,distinct,Medium,61.0,region_confined,logic,13,1
551W3EQ0LKr,distinct,Medium,40.0,region_confined,logic,8,1
551W2B2BeuH,distinct,Medium,40.0,region_confined,logic,12,1
551W17ZGaDb,distinct,Medium,40.0,region_confined,logic,10,1
551W06Qf28i,distinct,Medium,100.0,exclusion,logic,12,1
551W9aaGLP8,distinct,Medium,100.0,exclusion,logic,11,1
551W2tKI2p2,distinct,Medium,145.0,region_confined,logic,12,1
551W2sv1OoX,distinct,Medium,100.0,exclusion,logic,10,1
551W7LH0YAX,distinct,Easy,15.5,row_col_last,logic,9,1
551WAAO0Uva,distinct,Medium,100.0,exclusion,logic,14,1
551W9Pa2PIY,distinct,Easy,15.5,row_col_last,logic,10,1
551W5Mkb1OK,distinct,Hard,500.0,finned_counts,logic,18,1
551W6AYZBD4,distinct,Medium,100.0,exclusion,logic,13,1
551W2bKICnA,distinct,Medium,100.0,exclusion,logic,13,1
551WAgm528b,distinct,Medium,100.0,exclusion,logic,10,1
551W5LNWH8I,distinct,Medium,61.0,region_confined,logic,11,1
551W2AM92DY,distinct,Easy,15.5,row_col_last,logic,9,1
551W5ak9fh0,distinct,Medium,100.0,exclusion,logic,13,1
551W2HDuWnM,distinct,Medium,180.0,exclusion,logic,14,1
551WAQ6GiSY,distinct,Easy,15.5,row_col_last,logic,7,1
551W8G8bEgh,distinct,Medium,100.0,exclusion,logic,13,1
551W2g3I6SZ,distinct,Medium,40.0,region_confined,logic,11,1
551W0IgoiL4,distinct,Medium,40.0,region_confined,logic,8,1
551W17nX3Lq,distinct,Easy,15.5,row_col_last,logic,9,1
551W28taZ9G,distinct,Medium,100.0,exclusion,logic,13,1
551W14uWY9Y,distinct,Easy,15.5,row_col_last,logic,9,1
551W5CYm1XL,distinct,Medium,40.0,region_confined,logic,11,1
551W8Pda96Q,distinct,Medium,61.0,region_confined,logic,14,1
551W29PWIOb,distinct,Medium,40.0,region_confined,logic,11,1
551W4VxP1g1,distinct,Hard,580.0,finned_counts,logic,13,1
551W5GA5bco,distinct,Hard,540.0,finned_counts,logic,15,1
551W4X4MC8Z,distinct,Easy,15.5,row_col_last,logic,10,1
551WCIH0iH5,distinct,Easy,15.5,row_col_last,logic,9,1
551W4Jo8a9J,distinct,Medium,100.0,exclusion,logic,9,1
551W44bW1lU,distinct,Easy,15.5,row_col_last,logic,10,1
551W4JM964a,distinct,Easy,15.5,row_col_last,logic,9,1
551W2Jg5HyG,distinct,Easy,15.5,row_col_last,logic,9,1
551WAlTOGIH,distinct,Hard,540.0,finned_counts,logic,14,1
551W16uIlwW,distinct,Hard,500.0,finned_counts,logic,12,1
551W2HJCYeK,distinct,Easy,15.5,row_col_last,logic,9,1
551W4IPYEPX,distinct,Medium,100.0,exclusion,logic,12,1
551W2A99bKI,distinct,Medium,100.0,exclusion,logic,10,1
551W3CmWZCv,distinct,Easy,15.5,row_col_last,logic,10,1
551WCoc8c54,distinct,Medium,61.0,region_confined,logic,12,1
551W8WL6cLK,distinct,Medium,140.0,exclusion,logic,15,1
551W51HCYpK,distinct,Easy,15.5,row_col_last,logic,7,1
551W4Bh5JqW,distinct,Medium,100.0,exclusion,logic,13,1
551W4MhWKHQ,distinct,Medium,140.0,exclusion,logic,14,1
551W4JNPWP1,distinct,Medium,100.0,exclusion,logic,11,1
551WCH40PPc,distinct,Medium,100.0,exclusion,logic,12,1
551W2GgOJv4,distinct,Medium,100.0,exclusion,logic,12,1
551W4R38aQB,distinct,Medium,100.0,exclusion,logic,12,1
551W8Cv8wgK,distinct,Hard,500.0,finned_counts,logic,13,1
551WC9H6Yn4,distinct,Medium,40.0,region_confined,logic,11,1
551W453PLgb,distinct,Medium,150.0,undercounting,logic,10,1
551W5AgH1d4,distinct,Medium,100.0,exclusion,logic,13,1
551W2Jg5JqG,distinct,Medium,100.0,exclusion,logic,12,1
551W4IgGMSY,distinct,Medium,150.0,undercounting,logic,11,1
551WAAiY5OY,distinct,Easy,15.5,row_col_last,logic,10,1
551W29w1NCa,distinct,Medium,100.0,exclusion,logic,9,1
551W0LrM8P8,distinct,Easy,15.5,row_col_last,logic,9,1
551W0HXg9So,distinct,Easy,15.5,row_col_last,logic,9,1
551W1Aq1JBY,distinct,Easy,15.5,row_col_last,logic,9,1
551W8KiWgK_,distinct,Medium,100.0,exclusion,logic,11,1
551W05BfaPf,distinct,Medium,180.0,exclusion,logic,9,1
551W4P4I8fc,distinct,Medium,100.0,exclusion,logic,10,1
551W5HO8JLA,distinct,Easy,15.5,row_col_last,logic,10,1
551W2xcM2a1,distinct,Hard,540.0,finned_counts,logic,13,1
551W5Pg5M2O,distinct,Medium,100.0,exclusion,logic,10,1
551W0EjX1Bf,distinct,Easy,15.5,row_col_last,logic,10,1
551W07SHK8i,distinct,Medium,100.0,exclusion,logic,11,1
551W8HuHFZe,distinct,Medium,166.0,region_confined,logic,12,1
551W8KTMQH8,distinct,Medium,100.0,exclusion,logic,12,1
551W0upICb5,distinct,Medium,40.0,region_confined,logic,11,1
551W48YeGZC,distinct,Medium,61.0,region_confined,logic,12,1
551W66IGarv,distinct,Medium,100.0,exclusion,logic,11,1
551W7x4GeG8,distinct,Easy,15.5,row_col_last,logic,10,1
551W2Dn8YOP,distinct,Medium,40.0,region_confined,logic,8,1
551W8xh4Oem,distinct,Easy,15.5,row_col_last,logic,7,1
551W01q2xwi,distinct,Easy,15.5,row_col_last,logic,9,1
551W14Y4pDK,distinct,Medium,61.0,region_confined,logic,12,1
551W4Z6HeLc,distinct,Easy,15.5,row_col_last,logic,7,1
551W9LKHC8e,distinct,Hard,540.0,finned_counts,logic,12,1
551W1ADX5QZ,distinct,Medium,40.0,region_confined,logic,11,1
551WDLOWA8Y,distinct,Medium,100.0,exclusion,logic,11,1
551W8IO1QPc,distinct,Easy,15.5,row_col_last,logic,10,1
551W3960HMp,distinct,Easy,15.5,row_col_last,logic,9,1
551W2Gg9dj4,distinct,Medium,100.0,exclusion,logic,12,1
551W19K8YVa,distinct,Medium,100.0,exclusion,logic,11,1
551W4HIeZCa,distinct,Medium,100.0,exclusion,logic,12,1
551W9QX5AQX,distinct,Medium,140.0,exclusion,logic,15,1
